id,username,request,response,status,intent,query,prompt_tokens,completion_tokens,total_tokens,start_time,end_time,time_taken_in_seconds
1,default_user,What is the outstanding amount per state?,[],True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049923232987_1756053204': ['principal_outstanding', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['state_name', 'branch_id']}, 'keywords': ['outstanding', 'amount', 'state', 'branch']}","SELECT
  UPPER(t2.state_name) AS state,
  SUM(t1.principal_outstanding) AS outstanding_amount
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS t1
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS t2 ON t1.member_id = t2.branch_id
GROUP BY
  state
ORDER BY
  state
LIMIT 100;",2671,290,2961,1756883808.441663,1756883808.441672,9.059906005859375e-06
1,default_user,What is the outstanding amount per state?,"[{'state_name': 'ANDHRAPRADESH', 'sum': Decimal('1092802.52')}, {'state_name': 'BIHAR', 'sum': Decimal('11449489.76')}, {'state_name': 'CHATTISGARH', 'sum': Decimal('4687841.29')}, {'state_name': 'GUJARAT', 'sum': Decimal('2417563.33')}, {'state_name': 'JHARKHAND', 'sum': Decimal('3670286.60')}, {'state_name': 'KARNATAKA', 'sum': Decimal('67436876.29')}, {'state_name': 'KERALA', 'sum': Decimal('4580692.74')}, {'state_name': 'MADHYAPRADESH', 'sum': Decimal('17201243.41')}, {'state_name': 'MAHARASHTRA', 'sum': Decimal('56004219.59')}, {'state_name': 'ODISHA', 'sum': Decimal('5536410.05')}, {'state_name': 'PUDUCHERRY', 'sum': Decimal('697442.08')}, {'state_name': 'RAJASTHAN', 'sum': Decimal('2593600.49')}, {'state_name': 'TELANGANA', 'sum': Decimal('259621.77')}, {'state_name': 'Tamilnadu', 'sum': Decimal('47579428.62')}, {'state_name': 'UTTARPRADESH', 'sum': Decimal('4449782.23')}, {'state_name': 'WEST BENGAL', 'sum': Decimal('1617188.20')}]",True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049918747186_1756121654': ['principal_outstanding', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['outstanding', 'state', 'loan', 'amount']}","SELECT
  T1.state_name,
  SUM(T2.principal_outstanding)
FROM
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS T1
  JOIN accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS T2 ON T1.branch_id = T2.branch_id
GROUP BY
  T1.state_name
ORDER BY
  T1.state_name
LIMIT 100;",2668,284,2952,1756883925.645388,1756883925.645393,5.0067901611328125e-06
1,default_user,What is the outstanding portfolio for branch IN0010097?,"[{'branch_id': 'IN0010097', 'portfolio': Decimal('351144.02'), 'branch_name': 'Holalkere'}]",True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049928468472_1756121654': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'loan']}","SELECT a.branch_id, SUM(a.principal_outstanding) AS portfolio, b.branch_name FROM accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 a LEFT JOIN accessdetails.__genai_branch_master_1756049768773113_1756052942850 b ON a.branch_id = b.branch_id WHERE a.branch_id = 'IN0010097' GROUP BY a.branch_id, b.branch_name LIMIT 100;",2991,289,3280,1756992438.107799,1756992438.107799,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097?,"[{'branch_id': 'IN0010097', 'portfolio': Decimal('351144.02')}]",True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049923416872_1756050720787': ['principal_outstanding', 'branch_id', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'branch_name']}, 'keywords': ['portfolio', 'branch', 'outstanding']}","SELECT
  a.branch_id,
  SUM(a.principal_outstanding) AS portfolio
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS a
WHERE
  a.branch_id = 'IN0010097'
GROUP BY
  a.branch_id
LIMIT
  100;",2993,256,3249,1756992700.675647,1756992700.675647,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097?,"[{'branch_id': 'IN0010097', 'portfolio': Decimal('351144.02')}]",True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049913817877_1756052942850': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT a.branch_id, SUM(a.principal_outstanding) AS portfolio FROM accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 a LEFT JOIN accessdetails.__genai_branch_master_1756049768773113_1756052942850 b ON a.branch_id = b.branch_id WHERE a.branch_id = 'IN0010097' GROUP BY a.branch_id LIMIT 100",2993,271,3264,1756993501.062983,1756993501.062983,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097?,"[{'branch_id': 'IN0010097', 'portfolio': Decimal('351144.02')}]",True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049921455682_1756052942850': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding', 'amount']}","SELECT
  a.branch_id,
  SUM(a.principal_outstanding) AS portfolio
FROM
  accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 AS a
WHERE
  a.branch_id = 'IN0010097'
GROUP BY
  a.branch_id
LIMIT
  100;",2993,271,3264,1757061279.520481,1757061279.520481,0.0
1,default_user,What is the outstanding portfolio for branch IN0010097?,"[{'branch_id': 'IN0010097', 'portfolio': Decimal('351144.02')}]",True,"{'columns': {'accessdetails.__genai_portfolio_outstanding_1756049918728861_1756050786': ['principal_outstanding', 'member_id', 'branch_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_name', 'branch_id']}, 'keywords': ['portfolio', 'branch', 'outstanding']}","SELECT a.branch_id, SUM(a.principal_outstanding) AS portfolio FROM accessdetails.__genai_portfolio_outstanding_1756049975215338_1756053175 a WHERE a.branch_id = 'IN0010097' GROUP BY a.branch_id LIMIT 100",2991,245,3236,1757073716.814933,1757073716.814933,0.0
1,default_user,what is total disbursement in karnataka in jan 2025,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'branch', 'amount', 'state']}","SELECT
  SUM(ld.""amount"")
FROM
  accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS ld
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS bm
  ON ld.""branch_id"" = bm.""branch_id""
WHERE
  UPPER(bm.""state_name"") = UPPER('Karnataka')
  AND EXTRACT(MONTH FROM ld.""ln_value_date""::date) = 1
  AND EXTRACT(YEAR FROM ld.""ln_value_date""::date) = 2025
LIMIT 100;",3004,336,3340,1757073752.928285,1757073752.928285,0.0
1,default_user,what is total disbursement in karnataka in Nov 2025,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'branch', 'amount', 'state']}","SELECT
  SUM(ld.""amount"")
FROM
  accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS ld
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS bm
  ON ld.""branch_id"" = bm.""branch_id""
WHERE
  UPPER(bm.""state_name"") = UPPER('KARNATAKA')
  AND DATE_TRUNC('month', ld.""ln_value_date""::timestamp) = DATE '2025-11-01'
LIMIT 100;",3004,310,3314,1757073815.975569,1757073815.975569,0.0
1,default_user,what is total disbursement in karnataka in july 2025,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'branch', 'amount', 'state']}","SELECT
  SUM(ld.""amount"")
FROM
  accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS ld
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS bm
  ON ld.""member_id"" = bm.""branch_id""
WHERE
  UPPER(bm.""state_name"") = UPPER('KARNATAKA')
  AND EXTRACT(MONTH FROM ld.""ln_value_date""::date) = 7
  AND EXTRACT(YEAR FROM ld.""ln_value_date""::date) = 2025
LIMIT 100;",3007,337,3344,1757074049.818473,1757074049.818473,0.0
1,default_user,what is total disbursement in karnataka in 2025,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'amount', 'branch', 'state']}","SELECT
  SUM(t1.""amount"")
FROM
  accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS t1
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS t2
  ON t1.""member_id"" = t2.""branch_id""
WHERE
  UPPER(t2.""state_name"") = UPPER('Karnataka')
  AND t1.""ln_value_date""::date BETWEEN DATE '2025-01-01' AND DATE '2025-12-31'
LIMIT 100;",2998,319,3317,1757074160.240607,1757074160.240607,0.0
1,default_user,what is total disbursement in karnataka in 2025,[{'sum': Decimal('14643895000.000')}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'amount', 'state', 'member']}","SELECT 
  SUM(ld.""amount"")
FROM 
  accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS ld
JOIN 
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS bm 
ON ld.""branch_id"" = bm.""branch_id""
WHERE 
  UPPER(bm.""state_name"") = UPPER('Karnataka') AND EXTRACT(YEAR FROM ld.""ln_value_date""::date) = 2025
LIMIT 100;",2998,302,3300,1757164423.575211,1757164423.575211,0.0
1,default_user,what is total disbursement in karnataka in jan 2025,[],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'branch', 'amount', 'state']}","SELECT SUM(""amount"")
FROM accessdetails.__genai_loans_disbursement_1756049896399611_1756121654
WHERE UPPER(state_name) = UPPER('KARNATAKA')
  AND DATE_TRUNC('month', ""ln_value_date""::timestamp) = DATE '2025-01-01'
LIMIT 100;",3004,258,3262,1757164503.09006,1757164503.09006,0.0
1,default_user,what is total disbursement in karnataka in jan 2025,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'amount', 'branch', 'state']}","SELECT SUM(ld.""amount"")
FROM accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS ld
JOIN accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS bm ON ld.""branch_id"" = bm.""branch_id""
WHERE UPPER(bm.""state_name"") = UPPER('KARNATAKA')
AND DATE_TRUNC('month', ld.""ln_value_date""::timestamp) = DATE '2025-01-01'
LIMIT 100;",3004,310,3314,1757164576.678306,1757164576.678306,0.0
1,default_user,what is total disbursement in karnataka in jan 2025,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'branch', 'amount', 'state']}","SELECT
  SUM(ld.""amount"")
FROM
  accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS ld
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS bm
  ON ld.""branch_id"" = bm.""branch_id""
WHERE
  UPPER(bm.""state_name"") = UPPER('KARNATAKA')
  AND DATE_TRUNC('month', TO_DATE(ld.""ln_value_date"", 'YYYYMMDD')) = DATE '2025-01-01'
LIMIT 100;",3042,325,3367,1757165747.169059,1757165747.169059,0.0
1,default_user,what is total disbursement in karnataka in month jan 2025,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'amount', 'branch', 'state', 'member']}","SELECT
  SUM(ld.""amount"")
FROM
  accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS ld
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS bm
  ON ld.""branch_id"" = bm.""branch_id""
WHERE
  UPPER(bm.""state_name"") = UPPER('Karnataka')
  AND DATE_TRUNC('month', TO_DATE(ld.""ln_value_date"", 'YYYYMMDD')) = DATE '2025-01-01'
LIMIT 100;",3045,317,3362,1757165922.783272,1757165922.783272,0.0
1,default_user,what is total disbursement in karnataka in whole month jan 2025,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'branch', 'amount', 'state']}","SELECT
  SUM(COALESCE(ld.""amount"", 0))
FROM
  accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS ld
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS bm
  ON ld.""branch_id"" = bm.""branch_id""
WHERE
  UPPER(bm.""state_name"") = UPPER('Karnataka')
  AND DATE_TRUNC('month', TO_DATE(ld.""ln_value_date"", 'YYYYMMDD')) = DATE '2025-01-01'
LIMIT 100;",3048,331,3379,1757165972.349137,1757165972.349137,0.0
1,default_user,what is total disbursement in karnataka in jan to feb 2025,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'branch', 'amount', 'state']}","SELECT
  SUM(COALESCE(t1.""amount"", 0))
FROM
  accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS t1
  JOIN accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS t2
    ON t1.""branch_id"" = t2.""branch_id""
WHERE
  UPPER(t2.""state_name"") = UPPER('KARNATAKA')
  AND TO_DATE(t1.""ln_value_date"", 'YYYYMMDD') >= DATE '2025-01-01'
  AND TO_DATE(t1.""ln_value_date"", 'YYYYMMDD') < DATE '2025-03-01'
LIMIT
  100;",3048,360,3408,1757166074.452144,1757166074.452144,0.0
1,default_user,what is total disbursement in karnataka in july 2025,[{'sum': Decimal('5359565000.000')}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'branch', 'amount', 'state']}","SELECT SUM(ld.""amount"")
FROM accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS ld
JOIN accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS bm ON ld.""branch_id"" = bm.""branch_id""
WHERE UPPER(bm.""state_name"") = UPPER('Karnataka')
AND DATE_TRUNC('month', TO_DATE(ld.""ln_value_date"", 'YYYYMMDD')) = DATE '2025-07-01'
LIMIT 100;",3045,302,3347,1757166121.949861,1757166121.949861,0.0
1,default_user,what is total disbursement in karnataka in jan 2025,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'branch', 'amount', 'state']}","SELECT
  SUM(a.""amount"")
FROM
  accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS a
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS b
  ON a.""branch_id"" = b.""branch_id""
WHERE
  UPPER(b.""state_name"") = UPPER('KARNATAKA')
  AND TO_DATE(a.""ln_value_date"", 'YYYYMMDD') >= DATE '2025-01-01'
  AND TO_DATE(a.""ln_value_date"", 'YYYYMMDD') < DATE '2025-02-01'
LIMIT 100;",3145,344,3489,1757166376.168549,1757166376.168549,0.0
1,default_user,what is total disbursement in karnataka in feb 2025,[{'sum': None}],True,"{'columns': {'accessdetails.__genai_loans_disbursement_1756049896399611_1756121654': ['amount', 'ln_value_date', 'member_id'], 'accessdetails.__genai_branch_master_1756049768773113_1756052942850': ['branch_id', 'state_name']}, 'keywords': ['disbursement', 'branch', 'amount', 'state']}","SELECT
  SUM(COALESCE(ld.""amount"", 0))
FROM
  accessdetails.__genai_loans_disbursement_1756049896399611_1756121654 AS ld
JOIN
  accessdetails.__genai_branch_master_1756049768773113_1756052942850 AS bm
  ON ld.""branch_id"" = bm.""branch_id""
WHERE
  UPPER(bm.""state_name"") = UPPER('KARNATAKA')
  AND TO_DATE(ld.""ln_value_date"", 'YYYYMMDD') >= DATE '2025-02-01'
  AND TO_DATE(ld.""ln_value_date"", 'YYYYMMDD') < DATE '2025-03-01'
LIMIT 100;",3145,341,3486,1757166395.682917,1757166395.682917,0.0
